"x","y","beta_hat","beta_long","Z_surf","X_surf","moran_X_rep","moran_Z_rep","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","moran_X_mean","moran_Z_mean","bw_mean"
0.785714285714286,0.214285714285714,1.34332016596798,1.01698822228347,-0.922918640857719,0.848367061982051,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.857142857142857,0.214285714285714,1.3842953315521,1.01578052797405,1.22801219468371,1.26193537139457,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.928571428571428,0.214285714285714,1.40491620740313,1.0147425691559,1.80753905260681,1.35572710308327,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
1,0.214285714285714,1.38220670963298,1.01384694216512,-0.507813532379738,1.23286299189392,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0,0.285714285714286,1.21026408862696,1.01046410335012,0.190731896981018,0.307965089575653,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.0714285714285714,0.285714285714286,1.24422404473651,1.01179023575495,0.135602593657678,0.847527122236895,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.142857142857143,0.285714285714286,1.31574746222136,1.01327536291651,0.0402135724313341,0.436256361508951,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.214285714285714,0.285714285714286,1.36396786932811,1.01492952038058,2.64368408905484,0.650179307322572,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.285714285714286,0.285714285714286,1.2219653074987,1.01674691023884,0.306626547058487,0.560893362344693,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.357142857142857,0.285714285714286,1.20049250711862,1.01887331009198,-1.1098681255468,0.741718122882506,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.428571428571429,0.285714285714286,1.39919435002708,1.02113104402569,-0.10677962060502,-0.547528080982986,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.5,0.285714285714286,1.6567764129091,1.0222558845754,0.35972682856983,-0.502255712732075,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.571428571428571,0.285714285714286,1.73094225969413,1.02050228887958,0.506106307460009,0.26749991154882,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.642857142857143,0.285714285714286,1.47935710565888,1.01833316450894,-0.328556197292139,-1.4478391564003,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.714285714285714,0.285714285714286,1.19403200623466,1.01661919470708,0.431566668949954,-0.566308858437784,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
