"x","y","beta_hat","beta_long","local_L_surf","Z_surf","X_surf","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","local_L_std","local_L_mean","bw_mean"
0.285714285714286,0.428571428571429,0.712812151651887,0.950888675903454,0.158360127938795,-0.804800632679928,-0.822470155985591,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.428571428571429,0.428571428571429,0.835194887284125,0.960834212107057,0.213052834472053,-0.030792481065948,-0.489502068539566,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.571428571428571,0.428571428571429,1.33235911056446,0.973048846238462,-0.133149446117625,0.252774415935265,-0.6796396216105,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.714285714285714,0.428571428571429,1.42418280314632,0.972852726325541,-0.0695435679619676,0.660239683240897,-0.904100937765232,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.857142857142857,0.428571428571429,1.37560911503276,0.972284287785969,0.376238275636536,0.943124732524311,-0.444345513504051,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
1,0.428571428571429,1.30070078628278,0.971964574651961,0.430073818063574,1.48366082402395,1.88583298475227,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0,0.571428571428571,0.91497376965982,0.939658111068679,-0.158086309425327,-1.30054252424231,0.975639624044103,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0.571428571428571,0.867796418031661,0.940694601916984,0.182093620495867,-1.17441326636013,0.924878164135123,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.285714285714286,0.571428571428571,0.799511974255702,0.942669379680356,0.376802938939314,-0.991242122195087,-0.633727358241861,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.428571428571429,0.571428571428571,0.982257297436245,0.946918868531566,0.283244487096954,-0.483780866119127,-1.1428483912302,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.571428571428571,0.571428571428571,1.35565544729221,0.95666781722241,-0.0401077512938669,0.0106806927694043,-1.04562567378692,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.714285714285714,0.571428571428571,1.48838397946805,0.962220098557458,-0.0276906234937721,0.559738966143396,0.0605407828321218,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.857142857142857,0.571428571428571,1.46528627112616,0.96453167398243,0.608045881679934,1.24640876383015,0.0968322345951863,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
1,0.571428571428571,1.37389707239003,0.965824719729438,0.938151820644602,1.95083175433401,1.82483925764864,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0,0.714285714285714,0.943884344931982,0.937399618449583,0.422829221654104,-1.25550435300544,-0.739883322894829,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0.714285714285714,0.935186897781624,0.938455075662954,0.720938464388108,-0.879923930194176,-0.487970078071867,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.285714285714286,0.714285714285714,0.966267970699196,0.939992338970051,0.720440274580825,-1.10761714137827,-1.17842773354381,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
